PersonID,Age,Income,Home,EmpLength,Intent,Grade,Amount,Rate,Status,PercentIncome,DefaultHist,CredHist,Age_Group,Income_Group,Loan_Burden
PER_19080,27,35000.0,RENT,0.0,PERSONAL,C,14000.0,14.27,1,0.4,Y,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19081,28,29000.0,RENT,8.0,HOMEIMPROVEMENT,B,14000.0,11.99,1,0.48,N,9,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19082,34,36000.0,RENT,5.0,DEBTCONSOLIDATION,A,14000.0,7.51,1,0.39,N,6,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19083,35,37000.0,RENT,5.0,DEBTCONSOLIDATION,A,14000.0,7.88,1,0.38,N,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19084,30,40000.0,RENT,2.0,MEDICAL,C,14000.0,12.73,1,0.35,N,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19086,28,40000.0,RENT,2.0,PERSONAL,B,14000.0,11.89,1,0.35,N,5,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19087,29,40404.0,RENT,4.0,VENTURE,A,14000.0,8.49,1,0.35,N,10,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19088,28,30000.0,OWN,1.0,HOMEIMPROVEMENT,C,7500.0,12.98,0,0.25,N,8,26-40,LOW INCOME,WARNING (20-30%)
PER_19089,29,14400.0,RENT,4.0,DEBTCONSOLIDATION,A,2200.0,5.99,0,0.15,N,10,26-40,LOW INCOME,SAFE (<20%)
PER_19091,34,30000.0,MORTGAGE,5.0,VENTURE,A,14000.0,7.51,0,0.47,N,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19092,29,17004.0,RENT,8.0,HOMEIMPROVEMENT,A,2200.0,9.32,1,0.13,N,5,26-40,LOW INCOME,SAFE (<20%)
PER_19093,28,30000.0,MORTGAGE,4.0,EDUCATION,A,3000.0,6.76,0,0.1,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19094,31,30000.0,RENT,4.0,MEDICAL,A,2200.0,7.49,0,0.07,N,10,26-40,LOW INCOME,SAFE (<20%)
PER_19095,31,38400.0,RENT,3.0,EDUCATION,C,2200.0,13.06,0,0.06,Y,10,26-40,LOW INCOME,SAFE (<20%)
PER_19096,35,40000.0,RENT,2.0,MEDICAL,B,2200.0,10.99,0,0.06,N,10,26-40,LOW INCOME,SAFE (<20%)
PER_19097,31,42000.0,RENT,2.0,DEBTCONSOLIDATION,A,2200.0,9.63,0,0.05,N,8,26-40,LOW INCOME,SAFE (<20%)
PER_19098,27,39500.0,RENT,0.0,MEDICAL,D,2200.0,15.31,1,0.06,Y,8,26-40,LOW INCOME,SAFE (<20%)
PER_19099,32,44004.0,RENT,5.0,MEDICAL,D,2200.0,15.65,1,0.05,N,5,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19101,27,70000.0,RENT,8.0,HOMEIMPROVEMENT,B,2200.0,10.74,0,0.03,N,8,26-40,HIGH INCOME,SAFE (<20%)
PER_19103,28,80000.0,RENT,5.0,DEBTCONSOLIDATION,B,2200.0,9.99,0,0.03,N,6,26-40,HIGH INCOME,SAFE (<20%)
PER_19104,28,30000.0,MORTGAGE,3.0,MEDICAL,C,6000.0,13.98,0,0.2,Y,8,26-40,LOW INCOME,SAFE (<20%)
PER_19105,34,120000.0,RENT,0.0,DEBTCONSOLIDATION,A,2200.0,7.51,0,0.02,N,5,26-40,HIGH INCOME,SAFE (<20%)
PER_19106,27,15600.0,RENT,1.0,HOMEIMPROVEMENT,D,2250.0,18.25,1,0.14,N,6,26-40,LOW INCOME,SAFE (<20%)
PER_19108,28,18000.0,RENT,0.0,MEDICAL,A,2250.0,8.49,0,0.13,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19109,30,42000.0,RENT,0.0,VENTURE,B,2250.0,8.88,0,0.05,N,8,26-40,LOW INCOME,SAFE (<20%)
PER_19110,27,48000.0,RENT,5.0,DEBTCONSOLIDATION,B,2250.0,10.99,0,0.05,N,7,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19111,28,42000.0,RENT,7.0,MEDICAL,A,2250.0,6.99,1,0.05,N,8,26-40,LOW INCOME,SAFE (<20%)
PER_19112,33,30000.0,MORTGAGE,8.0,VENTURE,A,12000.0,7.14,0,0.4,N,5,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19114,30,39000.0,RENT,1.0,MEDICAL,A,2300.0,8.59,0,0.06,N,8,26-40,LOW INCOME,SAFE (<20%)
PER_19115,29,62000.0,RENT,4.0,DEBTCONSOLIDATION,C,2300.0,13.43,1,0.04,Y,6,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19116,32,60000.0,RENT,3.0,MEDICAL,B,2375.0,11.83,0,0.04,N,7,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19117,35,71004.0,RENT,0.0,VENTURE,B,2375.0,9.25,0,0.03,N,9,26-40,HIGH INCOME,SAFE (<20%)
PER_19118,34,30000.0,MORTGAGE,6.0,MEDICAL,B,4650.0,10.99,0,0.15,N,8,26-40,LOW INCOME,SAFE (<20%)
PER_19119,31,12000.0,RENT,2.0,EDUCATION,B,2400.0,11.71,1,0.2,N,10,26-40,LOW INCOME,SAFE (<20%)
PER_19120,28,12000.0,RENT,0.0,PERSONAL,C,2400.0,12.68,1,0.2,Y,8,26-40,LOW INCOME,SAFE (<20%)
PER_19122,27,18000.0,RENT,2.0,MEDICAL,B,2400.0,10.65,0,0.13,N,6,26-40,LOW INCOME,SAFE (<20%)
PER_19124,34,18000.0,RENT,4.0,MEDICAL,C,2400.0,14.79,0,0.13,N,10,26-40,LOW INCOME,SAFE (<20%)
PER_19125,29,30000.0,MORTGAGE,0.0,VENTURE,C,6600.0,13.85,0,0.22,N,8,26-40,LOW INCOME,WARNING (20-30%)
PER_19126,29,30000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,1600.0,10.25,0,0.05,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19127,30,21360.0,RENT,1.0,VENTURE,B,2400.0,10.25,0,0.11,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19128,31,22800.0,RENT,3.0,HOMEIMPROVEMENT,A,2400.0,8.49,1,0.11,N,8,26-40,LOW INCOME,SAFE (<20%)
PER_19129,33,30000.0,MORTGAGE,1.0,EDUCATION,B,12250.0,11.36,0,0.41,N,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19130,30,30000.0,MORTGAGE,3.0,VENTURE,A,5000.0,7.49,0,0.17,N,10,26-40,LOW INCOME,SAFE (<20%)
PER_19131,29,23520.0,RENT,0.0,PERSONAL,B,2400.0,10.36,0,0.1,N,6,26-40,LOW INCOME,SAFE (<20%)
PER_19132,34,24000.0,RENT,3.0,PERSONAL,C,2400.0,13.11,0,0.1,Y,5,26-40,LOW INCOME,SAFE (<20%)
PER_19133,32,30000.0,MORTGAGE,2.0,EDUCATION,D,6000.0,15.31,0,0.2,Y,8,26-40,LOW INCOME,SAFE (<20%)
PER_19134,33,30000.0,RENT,2.0,VENTURE,B,2400.0,9.91,0,0.08,N,5,26-40,LOW INCOME,SAFE (<20%)
PER_19135,29,30000.0,MORTGAGE,2.0,MEDICAL,A,6500.0,8.59,0,0.22,N,10,26-40,LOW INCOME,WARNING (20-30%)
PER_19136,28,30000.0,RENT,5.0,PERSONAL,B,2400.0,9.25,0,0.08,N,6,26-40,LOW INCOME,SAFE (<20%)
PER_19137,27,30000.0,OWN,4.0,VENTURE,B,5000.0,10.99,0,0.17,N,5,26-40,LOW INCOME,SAFE (<20%)
PER_19138,31,30988.0,RENT,0.0,DEBTCONSOLIDATION,C,2400.0,13.47,0,0.08,Y,5,26-40,LOW INCOME,SAFE (<20%)
PER_19139,28,31000.0,RENT,6.0,PERSONAL,B,2400.0,11.49,0,0.08,N,6,26-40,LOW INCOME,SAFE (<20%)
PER_19140,30,31200.0,RENT,7.0,MEDICAL,D,2400.0,16.49,0,0.08,Y,6,26-40,LOW INCOME,SAFE (<20%)
PER_19141,33,34000.0,RENT,5.0,VENTURE,B,2400.0,11.99,0,0.07,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19142,31,34000.0,RENT,2.0,MEDICAL,B,2400.0,12.21,0,0.07,N,5,26-40,LOW INCOME,SAFE (<20%)
PER_19143,27,35000.0,RENT,2.0,VENTURE,B,2400.0,10.99,0,0.07,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19145,32,30000.0,OWN,4.0,MEDICAL,D,3000.0,15.65,0,0.1,Y,6,26-40,LOW INCOME,SAFE (<20%)
PER_19147,27,30069.0,RENT,0.0,DEBTCONSOLIDATION,D,2400.0,15.99,1,0.08,Y,9,26-40,LOW INCOME,SAFE (<20%)
PER_19148,28,37500.0,RENT,10.0,PERSONAL,A,2400.0,7.66,0,0.06,N,5,26-40,LOW INCOME,SAFE (<20%)
PER_19149,27,38400.0,RENT,6.0,MEDICAL,B,2400.0,10.65,0,0.06,N,6,26-40,LOW INCOME,SAFE (<20%)
PER_19150,30,39000.0,RENT,1.0,DEBTCONSOLIDATION,B,2400.0,10.99,0,0.06,N,7,26-40,LOW INCOME,SAFE (<20%)
PER_19151,35,39800.0,RENT,5.0,DEBTCONSOLIDATION,B,2400.0,11.71,0,0.06,N,10,26-40,LOW INCOME,SAFE (<20%)
PER_19152,31,39996.0,RENT,4.0,MEDICAL,B,2400.0,10.99,0,0.06,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19153,30,40000.0,RENT,6.0,MEDICAL,A,2400.0,8.49,0,0.06,N,10,26-40,LOW INCOME,SAFE (<20%)
PER_19154,30,34000.0,RENT,0.0,MEDICAL,D,2400.0,15.57,1,0.07,Y,5,26-40,LOW INCOME,SAFE (<20%)
PER_19155,34,40000.0,RENT,1.0,DEBTCONSOLIDATION,A,2400.0,9.32,0,0.06,N,7,26-40,LOW INCOME,SAFE (<20%)
PER_19156,28,35000.0,RENT,4.0,DEBTCONSOLIDATION,A,2400.0,7.29,1,0.07,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19157,28,30000.0,MORTGAGE,2.0,MEDICAL,A,10500.0,8.94,0,0.35,N,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19158,34,30000.0,MORTGAGE,4.0,EDUCATION,A,7300.0,9.32,0,0.24,N,9,26-40,LOW INCOME,WARNING (20-30%)
PER_19159,29,30000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,C,8000.0,12.84,0,0.27,N,8,26-40,LOW INCOME,WARNING (20-30%)
PER_19160,32,42000.0,RENT,3.0,PERSONAL,B,2400.0,9.62,0,0.06,N,7,26-40,LOW INCOME,SAFE (<20%)
PER_19162,31,43812.0,RENT,2.0,MEDICAL,C,2400.0,14.35,0,0.05,N,5,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19163,32,45000.0,RENT,3.0,PERSONAL,B,2400.0,12.42,0,0.05,N,6,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19164,29,45000.0,RENT,5.0,MEDICAL,C,2400.0,13.48,0,0.05,N,6,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19165,30,40800.0,RENT,7.0,PERSONAL,B,2400.0,11.49,1,0.06,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19166,34,47652.0,RENT,6.0,VENTURE,C,2400.0,13.22,0,0.05,Y,5,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19167,29,30000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,C,1500.0,13.16,0,0.05,N,8,26-40,LOW INCOME,SAFE (<20%)
PER_19168,34,42000.0,RENT,3.0,DEBTCONSOLIDATION,D,2400.0,13.8,1,0.06,Y,10,26-40,LOW INCOME,SAFE (<20%)
PER_19169,34,50000.0,RENT,0.0,VENTURE,A,2400.0,7.49,0,0.05,N,9,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19170,34,50000.0,RENT,1.0,EDUCATION,C,2400.0,13.49,0,0.05,Y,9,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19171,31,50000.0,RENT,0.0,PERSONAL,C,2400.0,11.03,0,0.05,Y,8,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19172,30,52800.0,RENT,4.0,PERSONAL,B,2400.0,9.62,0,0.05,N,7,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19173,29,30000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,15000.0,9.63,0,0.5,N,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19174,27,60000.0,RENT,3.0,VENTURE,A,2400.0,7.49,0,0.04,N,6,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19175,27,60500.0,RENT,6.0,MEDICAL,B,2400.0,12.69,0,0.04,N,8,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19176,28,30000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,C,7500.0,11.78,0,0.25,N,7,26-40,LOW INCOME,WARNING (20-30%)
PER_19177,29,69996.0,RENT,0.0,EDUCATION,B,2400.0,11.11,0,0.03,N,6,26-40,HIGH INCOME,SAFE (<20%)
PER_19178,28,70000.0,RENT,4.0,HOMEIMPROVEMENT,B,2400.0,10.65,0,0.03,N,7,26-40,HIGH INCOME,SAFE (<20%)
PER_19181,27,77700.0,RENT,5.0,MEDICAL,C,2400.0,13.48,0,0.03,Y,5,26-40,HIGH INCOME,SAFE (<20%)
PER_19182,30,82500.0,RENT,5.0,VENTURE,A,2400.0,8.9,0,0.03,N,5,26-40,HIGH INCOME,SAFE (<20%)
PER_19183,29,90050.0,RENT,3.0,HOMEIMPROVEMENT,C,2400.0,13.49,0,0.03,Y,9,26-40,HIGH INCOME,SAFE (<20%)
PER_19184,31,78100.0,RENT,4.0,MEDICAL,A,2425.0,5.42,0,0.03,N,10,26-40,HIGH INCOME,SAFE (<20%)
PER_19185,28,86400.0,RENT,1.0,HOMEIMPROVEMENT,B,2425.0,11.49,0,0.03,N,8,26-40,HIGH INCOME,SAFE (<20%)
PER_19188,30,30000.0,MORTGAGE,1.0,EDUCATION,C,12000.0,10.59,0,0.4,Y,6,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19189,27,75800.0,RENT,0.0,EDUCATION,A,2475.0,6.54,0,0.03,N,8,26-40,HIGH INCOME,SAFE (<20%)
PER_19191,31,30016.0,OWN,3.0,HOMEIMPROVEMENT,A,11000.0,8.94,0,0.37,N,10,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19192,29,54000.0,RENT,2.0,HOMEIMPROVEMENT,B,13575.0,11.71,1,0.25,N,10,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_19194,27,37200.0,RENT,0.0,MEDICAL,C,13500.0,10.78,1,0.36,N,6,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19195,34,30144.0,MORTGAGE,3.0,EDUCATION,C,18000.0,12.84,0,0.6,Y,10,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19198,29,64402.0,RENT,1.0,DEBTCONSOLIDATION,A,13500.0,7.49,0,0.21,N,8,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_19199,35,74984.0,RENT,2.0,VENTURE,A,13500.0,7.29,0,0.18,N,9,26-40,HIGH INCOME,SAFE (<20%)
PER_19200,27,75805.0,RENT,1.0,DEBTCONSOLIDATION,E,13450.0,16.32,1,0.18,N,8,26-40,HIGH INCOME,SAFE (<20%)
PER_19201,35,30720.0,MORTGAGE,4.0,VENTURE,A,6000.0,7.49,0,0.2,N,7,26-40,LOW INCOME,SAFE (<20%)
PER_19203,28,62040.0,RENT,0.0,PERSONAL,C,13400.0,13.06,0,0.22,Y,6,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_19207,33,25200.0,RENT,1.0,VENTURE,A,13250.0,7.66,1,0.53,N,6,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19208,33,30929.0,MORTGAGE,12.0,EDUCATION,A,5300.0,7.68,0,0.17,N,7,26-40,LOW INCOME,SAFE (<20%)
PER_19209,28,35000.0,RENT,4.0,EDUCATION,B,13250.0,10.65,1,0.38,N,7,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19210,31,29000.0,RENT,7.0,HOMEIMPROVEMENT,D,13250.0,17.58,1,0.46,N,6,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19211,29,30992.0,MORTGAGE,3.0,EDUCATION,B,8000.0,11.58,1,0.26,N,9,26-40,LOW INCOME,WARNING (20-30%)
PER_19212,30,45000.0,RENT,2.0,VENTURE,A,13250.0,7.9,0,0.29,N,10,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_19213,29,46000.0,RENT,11.0,MEDICAL,D,13250.0,17.27,1,0.29,Y,6,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_19214,29,30996.0,MORTGAGE,8.0,MEDICAL,A,8875.0,7.66,0,0.29,N,9,26-40,LOW INCOME,WARNING (20-30%)
PER_19215,32,30996.0,MORTGAGE,1.0,EDUCATION,C,2400.0,13.8,0,0.08,Y,7,26-40,LOW INCOME,SAFE (<20%)
PER_19216,31,88000.0,RENT,1.0,DEBTCONSOLIDATION,B,13225.0,12.42,0,0.15,N,7,26-40,HIGH INCOME,SAFE (<20%)
PER_19217,29,28000.0,RENT,9.0,MEDICAL,A,13200.0,6.17,1,0.47,N,10,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19218,34,40000.0,RENT,2.0,PERSONAL,B,13200.0,12.42,1,0.33,N,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19219,34,40000.0,RENT,2.0,VENTURE,C,13200.0,13.48,1,0.33,Y,6,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19220,27,31000.0,OWN,3.0,HOMEIMPROVEMENT,B,5500.0,10.65,0,0.18,N,7,26-40,LOW INCOME,SAFE (<20%)
PER_19221,32,70000.0,RENT,6.0,MEDICAL,C,13200.0,13.49,0,0.19,N,6,26-40,HIGH INCOME,SAFE (<20%)
PER_19222,29,31000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9950.0,7.9,0,0.32,N,6,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19224,28,31000.0,MORTGAGE,0.0,VENTURE,B,11300.0,9.91,0,0.36,N,5,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19225,34,90000.0,RENT,0.0,EDUCATION,B,13200.0,10.74,0,0.15,N,5,26-40,HIGH INCOME,SAFE (<20%)
PER_19226,31,31692.0,RENT,2.0,VENTURE,D,13150.0,13.24,1,0.41,Y,5,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19227,32,31000.0,MORTGAGE,4.0,VENTURE,A,12000.0,5.42,0,0.39,N,6,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19228,33,51200.0,RENT,1.0,VENTURE,E,13075.0,16.7,1,0.26,Y,8,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_19229,32,31000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,13000.0,10.99,1,0.42,N,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19230,34,92500.0,RENT,4.0,DEBTCONSOLIDATION,A,13050.0,7.66,0,0.14,N,5,26-40,HIGH INCOME,SAFE (<20%)
PER_19231,34,31000.0,MORTGAGE,0.0,EDUCATION,C,4200.0,13.72,0,0.14,Y,7,26-40,LOW INCOME,SAFE (<20%)
PER_19232,31,25000.0,RENT,0.0,MEDICAL,A,13000.0,8.9,1,0.52,N,7,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19234,28,29000.0,RENT,6.0,EDUCATION,C,13000.0,14.26,1,0.45,Y,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19236,28,33000.0,RENT,3.0,DEBTCONSOLIDATION,A,13000.0,7.9,1,0.39,N,6,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19237,35,31000.0,MORTGAGE,9.0,EDUCATION,C,15000.0,13.16,0,0.48,N,9,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19238,30,36000.0,RENT,0.0,MEDICAL,C,13000.0,13.61,1,0.36,N,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19239,34,31075.0,MORTGAGE,3.0,EDUCATION,A,7400.0,7.51,0,0.24,N,6,26-40,LOW INCOME,WARNING (20-30%)
PER_19242,31,37000.0,RENT,3.0,PERSONAL,A,13000.0,6.92,1,0.35,N,6,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19243,27,37800.0,RENT,1.0,DEBTCONSOLIDATION,B,13000.0,11.83,1,0.34,N,5,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19245,28,33600.0,RENT,0.0,MEDICAL,D,13000.0,14.61,1,0.39,N,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19246,27,40000.0,RENT,1.0,VENTURE,C,13000.0,13.48,1,0.33,N,7,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19247,31,36000.0,RENT,5.0,HOMEIMPROVEMENT,E,13000.0,20.3,1,0.36,Y,5,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19250,30,47000.0,RENT,2.0,DEBTCONSOLIDATION,B,13000.0,9.63,0,0.28,N,5,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_19251,27,47000.0,RENT,1.0,MEDICAL,B,13000.0,10.99,0,0.28,N,5,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_19252,33,44000.0,RENT,10.0,HOMEIMPROVEMENT,B,13000.0,9.91,1,0.3,N,6,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_19253,35,21600.0,RENT,1.0,EDUCATION,C,2500.0,14.35,0,0.12,Y,8,26-40,LOW INCOME,SAFE (<20%)
PER_19254,29,21996.0,RENT,4.0,DEBTCONSOLIDATION,C,2500.0,13.11,1,0.11,Y,8,26-40,LOW INCOME,SAFE (<20%)
PER_19255,27,22708.0,RENT,6.0,VENTURE,D,2500.0,14.84,1,0.11,Y,8,26-40,LOW INCOME,SAFE (<20%)
PER_19256,27,24000.0,RENT,2.0,MEDICAL,B,2500.0,10.65,0,0.1,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19257,32,24000.0,RENT,2.0,MEDICAL,B,2500.0,10.37,0,0.1,N,5,26-40,LOW INCOME,SAFE (<20%)
PER_19258,27,31200.0,MORTGAGE,3.0,PERSONAL,B,3600.0,11.48,0,0.12,N,7,26-40,LOW INCOME,SAFE (<20%)
PER_19259,27,31200.0,OWN,0.0,MEDICAL,F,14000.0,18.09,1,0.45,Y,6,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19261,32,24000.0,RENT,2.0,MEDICAL,A,2500.0,7.74,0,0.1,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19263,27,31200.0,MORTGAGE,1.0,HOMEIMPROVEMENT,A,7500.0,7.74,0,0.24,N,8,26-40,LOW INCOME,WARNING (20-30%)
PER_19264,31,25000.0,RENT,0.0,PERSONAL,A,2500.0,7.4,0,0.1,N,6,26-40,LOW INCOME,SAFE (<20%)
PER_19266,28,26004.0,RENT,0.0,PERSONAL,C,2500.0,13.99,0,0.1,Y,8,26-40,LOW INCOME,SAFE (<20%)
PER_19268,31,31323.0,MORTGAGE,6.0,DEBTCONSOLIDATION,C,2500.0,13.22,1,0.08,N,5,26-40,LOW INCOME,SAFE (<20%)
PER_19269,27,26592.0,RENT,1.0,PERSONAL,A,2500.0,7.14,1,0.09,N,6,26-40,LOW INCOME,SAFE (<20%)
PER_19270,27,31416.0,OWN,0.0,VENTURE,B,8000.0,11.12,0,0.25,N,5,26-40,LOW INCOME,WARNING (20-30%)
PER_19271,29,28080.0,RENT,1.0,MEDICAL,B,2500.0,10.99,0,0.09,N,8,26-40,LOW INCOME,SAFE (<20%)
PER_19272,34,31500.0,MORTGAGE,16.0,PERSONAL,B,6000.0,10.99,0,0.19,N,8,26-40,LOW INCOME,SAFE (<20%)
PER_19273,34,28800.0,RENT,0.0,PERSONAL,F,2500.0,21.36,1,0.09,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19274,27,30000.0,RENT,3.0,MEDICAL,B,2500.0,11.14,0,0.08,N,5,26-40,LOW INCOME,SAFE (<20%)
PER_19275,31,31600.0,MORTGAGE,4.0,MEDICAL,B,7500.0,11.36,0,0.24,N,10,26-40,LOW INCOME,WARNING (20-30%)
PER_19276,29,32108.0,RENT,4.0,VENTURE,E,2500.0,15.68,1,0.08,Y,5,26-40,LOW INCOME,SAFE (<20%)
PER_19277,32,31776.0,OWN,4.0,MEDICAL,C,3400.0,13.16,0,0.11,N,8,26-40,LOW INCOME,SAFE (<20%)
PER_19278,32,36000.0,RENT,1.0,PERSONAL,B,2500.0,10.0,0,0.07,N,6,26-40,LOW INCOME,SAFE (<20%)
PER_19279,27,31850.0,MORTGAGE,8.0,VENTURE,B,14125.0,10.65,0,0.44,N,8,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19280,31,30000.0,RENT,1.0,HOMEIMPROVEMENT,C,2500.0,13.57,1,0.08,Y,8,26-40,LOW INCOME,SAFE (<20%)
PER_19282,33,32400.0,RENT,6.0,MEDICAL,D,2500.0,15.33,1,0.08,Y,10,26-40,LOW INCOME,SAFE (<20%)
PER_19283,35,33000.0,RENT,3.0,MEDICAL,D,2500.0,15.62,1,0.08,Y,7,26-40,LOW INCOME,SAFE (<20%)
PER_19284,32,39400.0,RENT,2.0,MEDICAL,A,2500.0,7.14,0,0.06,N,9,26-40,LOW INCOME,SAFE (<20%)
PER_19285,31,39420.0,RENT,0.0,MEDICAL,C,2500.0,15.27,0,0.06,Y,8,26-40,LOW INCOME,SAFE (<20%)
PER_19286,27,40000.0,RENT,4.0,EDUCATION,A,2500.0,6.99,0,0.06,N,5,26-40,LOW INCOME,SAFE (<20%)
PER_19287,30,40000.0,RENT,8.0,VENTURE,A,2500.0,5.79,0,0.06,N,10,26-40,LOW INCOME,SAFE (<20%)
PER_19288,31,40000.0,RENT,5.0,MEDICAL,C,2500.0,13.23,0,0.06,Y,5,26-40,LOW INCOME,SAFE (<20%)
PER_19289,34,42000.0,RENT,2.0,MEDICAL,B,2500.0,10.59,0,0.06,N,6,26-40,LOW INCOME,SAFE (<20%)
PER_19290,28,42000.0,RENT,9.0,EDUCATION,A,2500.0,8.49,0,0.06,N,8,26-40,LOW INCOME,SAFE (<20%)
PER_19291,28,32000.0,MORTGAGE,4.0,EDUCATION,B,12000.0,12.69,1,0.38,N,10,26-40,LOW INCOME,HIGH RISK (>30%)
PER_19292,29,32000.0,MORTGAGE,5.0,MEDICAL,A,3100.0,7.51,1,0.1,N,5,26-40,LOW INCOME,SAFE (<20%)
PER_19295,31,39000.0,RENT,0.0,VENTURE,D,2500.0,14.09,1,0.06,N,5,26-40,LOW INCOME,SAFE (<20%)
PER_19296,30,39300.0,RENT,5.0,DEBTCONSOLIDATION,D,2500.0,16.29,1,0.06,Y,10,26-40,LOW INCOME,SAFE (<20%)
PER_19297,27,39996.0,RENT,7.0,DEBTCONSOLIDATION,D,2500.0,15.65,1,0.06,N,8,26-40,LOW INCOME,SAFE (<20%)
PER_19298,28,46000.0,RENT,0.0,MEDICAL,A,2500.0,6.91,0,0.05,N,8,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19299,29,46500.0,RENT,5.0,VENTURE,C,2500.0,13.92,0,0.05,Y,9,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19301,28,48000.0,RENT,1.0,EDUCATION,A,2500.0,8.49,0,0.05,N,5,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19302,32,50000.0,RENT,3.0,PERSONAL,C,2500.0,13.49,0,0.05,N,7,26-40,MEDIUM INCOME,SAFE (<20%)
PER_19304,31,50000.0,RENT,5.0,HOMEIMPROVEMENT,E,2500.0,17.04,0,0.05,Y,10,26-40,MEDIUM INCOME,SAFE (<20%)
